media_id,label_result,text_result
663381707206141690_36880232,"{u'drink': '0.8608821', u'alcoholic beverage': '0.90490282', u'glass': '0.529487', u'beer': '0.56543481', u'wine': '0.81649941', u'drinkware': '0.50821757', u'distilled beverage': '0.71503121'}","[u'BART ENURA\nMos CATO\n', u'BART', u'ENURA', u'Mos', u'CATO']"
191540098473701834_924395,"{u'darkness': '0.69996482', u'screenshot': '0.57149482', u'text': '0.94124544', u'neon sign': '0.59061795', u'neon': '0.54019552', u'number': '0.50069427', u'signage': '0.60584462', u'font': '0.815872'}","[u'NEW\nYORK:\n', u'NEW', u'YORK:']"
336574914507227908_34150175,"{u'photograph': '0.92812145', u'interaction': '0.53649539', u'image': '0.90029764', u'drink': '0.5013423', u'romance': '0.5515548', u'red': '0.916012'}","[u'\u3067\n', u'\u3067']"
1154722762345679549_1783552817,"{u'eye': '0.592051', u'thumb': '0.53148943', u'organ': '0.67015755', u'leg': '0.64940315', u'image': '0.90426612', u'sense': '0.579274', u'hand': '0.65305668', u'person': '0.89558226', u'mouth': '0.78569567', u'finger': '0.84487462', u'skin': '0.73564351', u'girl': '0.83302027', u'human body': '0.54498047', u'photography': '0.82821977', u'glasses': '0.52884185'}",[]
1220422099572809810_515201207,"{u'text': '0.94674987', u'brand': '0.59691668', u'writing': '0.51382393', u'shape': '0.58085912', u'handwriting': '0.75118035', u'font': '0.80724686', u'presentation': '0.52779931', u'line': '0.54086596'}","[u'Fuck the Fucking\nFuckers before the\nFucking Fuckers\nFuck you\n', u'Fuck', u'the', u'Fucking', u'Fuckers', u'before', u'the', u'Fucking', u'Fuckers', u'Fuck', u'you']"
608106717660993550_7808477,"{u'panorama': '0.50802273', u'sand': '0.509465', u'material': '0.50958741', u'landscape': '0.62382931', u'coast': '0.63515288'}",[]
1042008547166130969_1973089227,"{u'plant': '0.75222051', u'palm family': '0.69092584', u'caribbean': '0.8107928', u'horizon': '0.79051077', u'lagoon': '0.61011326', u'tropics': '0.77348125', u'arecales': '0.71951747', u'bay': '0.68956131', u'tree': '0.90644777', u'vacation': '0.79982853', u'ocean': '0.91866672', u'woody plant': '0.69598222', u'shore': '0.92111874', u'sea': '0.93429095', u'body of water': '0.89150953', u'cape': '0.60291469', u'coast': '0.88764715', u'beach': '0.95411623', u'island': '0.61316663', u'wind': '0.52938938'}","[u'Tere\n', u'Tere']"
1088162943820974142_1110093153,"{u'color': '0.96886373', u'light': '0.79994184', u'drink': '0.72214228', u'glass': '0.60854942', u'night': '0.74997449', u'distilled beverage': '0.55160934', u'red': '0.90942711', u'wine': '0.57913'}",[]
380065246267591793_248719114,"{u'bar': '0.66099143', u'shape': '0.5904476', u'art': '0.66405594', u'darkness': '0.73647243', u'night': '0.7900188'}","[u'WHITETAIL\nWHISKEY\nLARCENY\n', u'WHITETAIL', u'WHISKEY', u'LARCENY']"
457950510407755944_24671033,"{u'dance': '0.63754064', u'physical fitness': '0.50944722', u'sports': '0.76335806'}","[u'\u623f\n', u'\u623f']"
1220568432515797169_380242611,"{u'trophy': '0.63318992', u'brand': '0.59691668', u'font': '0.8050561', u'lighting': '0.69649911'}",[]
1162082687537151273_205939638,"{u'pink': '0.83811241', u'hand': '0.72465307', u'nail': '0.952889', u'finger': '0.94166535', u'manicure': '0.54787922', u'fashion accessory': '0.79947275', u'glitter': '0.63427633', u'cosmetics': '0.54330236'}","[u'K SLAYNAHLZ\n', u'K', u'SLAYNAHLZ']"
268095852736550120_1111924,"{u'cuisine': '0.73033684', u'restaurant': '0.58665305', u'food': '0.89310861', u'lunch': '0.79611951', u'asian food': '0.57714736', u'supper': '0.63678145', u'dish': '0.92633277', u'breakfast': '0.74581939', u'meal': '0.88184255'}","[u'e4\n', u'e4']"
498481174858071675_205437206,"{u'beard': '0.53512585', u'head': '0.73880523', u'facial hair': '0.75758237', u'hair': '0.94039065', u'person': '0.90228409', u'hand': '0.60641843', u'sense': '0.579274', u'fun': '0.86835051', u'muscle': '0.71325922', u'singing': '0.52957189', u'man': '0.86279607'}","[u'\u5e90\n', u'\u5e90']"
1220363660562468475_41061986,"{u'pond': '0.5347482', u'tree': '0.83624977', u'branch': '0.68247962'}","[u'arz\n', u'arz']"
1158659768811628729_287295873,"{u'atmosphere': '0.90645123', u'flight': '0.81873673', u'plain': '0.82565081', u'sky': '0.9824236', u'cumulus': '0.92678374', u'meteorological phenomenon': '0.65731376', u'atmospheric phenomenon': '0.87854719', u'horizon': '0.88009012', u'aerial photography': '0.6317659', u'atmosphere of earth': '0.78949559', u'wing': '0.53940475', u'cloud': '0.96789765'}",[]
1139570169164215912_50997700,"{u'selfie': '0.58750188', u'album cover': '0.58151114', u'face': '0.93555456'}","[u'4/\n', u'4', u'/']"
1219760926730750300_1059188073,"{u'photograph': '0.92701709', u'film noir': '0.57634068', u'eye': '0.58544821', u'darkness': '0.76886141', u'organ': '0.66759259', u'monochrome photography': '0.80549508', u'light': '0.80589783', u'photography': '0.84323806', u'head': '0.74899209', u'face': '0.942135', u'human body': '0.54600346', u'black': '0.95242363', u'portrait': '0.6169225', u'monochrome': '0.79356092', u'white': '0.94412869', u'hand': '0.60627931', u'black and white': '0.93428278'}",[]
1220302690254724911_201476414,"{u'photo shoot': '0.65547395', u'selfie': '0.52096891', u'thigh': '0.69817406', u'brown hair': '0.70103866', u'chest': '0.5218277', u'abdomen': '0.6832667', u'supermodel': '0.66887927', u'photography': '0.8442803', u'trunk': '0.56931823', u'model': '0.55727953', u'human body': '0.547069', u'image': '0.90375644', u'black hair': '0.65286988'}",[]
1218432886001638572_202659614,"{u'text': '0.9198187', u'presentation': '0.51519448', u'screenshot': '0.55983353'}","[u'AVENTURE\nCOMMENCE\nPAR\nMOT\nOUI\n', u'AVENTURE', u'COMMENCE', u'PAR', u'MOT', u'OUI']"
1220594023828126220_2112238933,"{u'emotion': '0.5746631', u'text': '0.942237', u'brand': '0.59691668', u'drawing': '0.51257122', u'writing': '0.5672878', u'logo': '0.572873', u'handwriting': '0.84230787', u'font': '0.90811092', u'line': '0.62328207'}","[u'am on\ngood at hiding my\nfeelings\n', u'am', u'on', u'good', u'at', u'hiding', u'my', u'feelings']"
1117444690310913494_2139417102,"{u'vehicle': '0.98960358', u'automotive exterior': '0.69525862', u'compact sport utility vehicle': '0.67379713', u'car': '0.99320525', u'land vehicle': '0.98215443', u'automobile make': '0.73702413', u'luxury vehicle': '0.68544585', u'bumper': '0.64435661', u'volvo xc60': '0.62153864', u'sport utility vehicle': '0.70228064', u'crossover suv': '0.59142768', u'executive car': '0.70264739', u'grille': '0.51446843', u'volvo cars': '0.86533791'}","[u'VOLVOCARS OF MANHATTAN\nVOLVO\nEXPERIENCE\n', u'VOLVOCARS', u'OF', u'MANHATTAN', u'VOLVO', u'EXPERIENCE']"
1221002520894187357_3058529168,"{u'art': '0.70962185', u'cartoon': '0.84929311'}","[u'Inshot P\n', u'Inshot', u'P']"
1220572124592956196_2000996751,"{u'line art': '0.85819745', u'sketch': '0.803601', u'illustration': '0.53762496', u'drawing': '0.79119009', u'figure drawing': '0.50372165', u'artwork': '0.64953971', u'font': '0.54490525', u'cartoon': '0.81484371'}","[u'ORENER\natOSHISHINY\nOBIO /2016\nLONOKA\n', u'ORENER', u'atOSHISHINY', u'OBIO', u'/2016', u'LONOKA']"
1220323381974121636_861472798,"{u'person': '0.911587', u'profession': '0.50378191'}",[]
972087003351908159_20526054,"{u'photo shoot': '0.55272681', u'sunglasses': '0.90982521', u'selfie': '0.52963388', u'vision care': '0.95148993', u'brown hair': '0.70089805', u'eyewear': '0.995105', u'cool': '0.51140219', u'photography': '0.84401822', u'glasses': '0.94553208'}","[u'\xa31\n\ub853\n', u'\xa3', u'1', u'\ub853']"
1169761167704443681_1454596137,"{u'mountain': '0.57621419', u'ice': '0.53070235', u'winter': '0.8808406', u'season': '0.72232211', u'extreme sport': '0.60533708', u'snow': '0.9383477', u'outdoor recreation': '0.67205334', u'mountaineering': '0.722412', u'snowboard': '0.57467026', u'weather': '0.84004158', u'footwear': '0.82334667', u'summit': '0.5022915', u'geological phenomenon': '0.81077194', u'adventure': '0.64720446'}",[]
1220390391390204820_3077421851,"{u'head': '0.75829917', u'close up': '0.79187793', u'eye': '0.68268389', u'human body': '0.54921329', u'organ': '0.72140384', u'leg': '0.66049916', u'monochrome photography': '0.6423977', u'ear': '0.53162241', u'drawing': '0.64380389', u'sketch': '0.61059934', u'face': '0.958243', u'mouth': '0.73716271', u'nose': '0.95183837', u'hand': '0.64440936', u'skin': '0.76825261', u'sense': '0.579274', u'white': '0.94358647', u'tooth': '0.70063859', u'arm': '0.73883462', u'black and white': '0.91491359'}",[]
327572739377646057_18458377,"{u'cuisine': '0.51287347', u'eggs benedict': '0.75159109', u'food': '0.89851493', u'vegetable': '0.52133632', u'produce': '0.68411183', u'dish': '0.91608351', u'breakfast': '0.73985869', u'brunch': '0.55548096', u'meal': '0.83607644'}",[]
1220513073876007178_1021151629,"{u'flower': '0.54986954', u'art': '0.66313612', u'tea': '0.53848737', u'drink': '0.69027376', u'hand': '0.56061304', u'glass': '0.51749694', u'green': '0.95337212', u'painting': '0.63806218'}",[]
1179066117304843214_8082525,"{u'sketch': '0.55483937', u'string instrument': '0.51762748', u'drawing': '0.51871264', u'plucked string instruments': '0.57236153'}","[u'm\nshall they pr\newrchants?\nthey wa\nAP\nwher the Sa\nJed irons?\npears?\nthou thu\nAAPT OR 40\nts of the run\n8 Lay\nmark when tbu\nRD mered mem\nmonths\nJOL\nSad sai\n2 Shall be that\nwith the\nLy\nAlmighty instruct\nCim? he that\nre-\n3 h God, let hi\nanswer it\nThen Job ant nd sai\nhi wh\n?ceed no op\nhad a c user in\nand restore it to\ncense: and w\nI unti\nng slept with\nthe priests\nWilt thou his Ant? wilt thou\nthe house\nou mayest be ri was Uzziah\nthe Hast thou and he reign-\n20 And\nanst thou th\nin Jerusalem.\nand a\nwas Jecoliah\num?\nand, beho\n10 Deck\nhich was right\nforehead\nfro\nto\nand\nand aba\nunders\nunto\nLook on ev\nGod made\nring him\nhe\nwicked in th\nHided forth and warred\nLORI\nPhilistines, and brak\nsne wall of Gath. and the wal\nAabneh, and the wall of Ashdo\nbuilt cities about an\nBenoa d God with thee m against t\nnes, an\nthe Arabia\nt in Gow, his\nand the M\nis fo\nAmm\ngive gift\nis natth\nred Srinais sof Egypt\nher.\nhim.\nHis bo\nh bui towers\nhis bon orner g\nand\nhe that\no approa\nOWN n thu\nely the\nany\nls: fo\nlod, wh\nshady\n', u'm', u'shall', u'they', u'pr', u'ewrchants?', u'they', u'wa', u'AP', u'wher', u'the', u'Sa', u'Jed', u'irons?', u'pears?', u'thou', u'thu', u'AAPT', u'OR', u'40', u'ts', u'of', u'the', u'run', u'8', u'Lay', u'mark', u'when', u'tbu', u'RD', u'mered', u'mem', u'months', u'JOL', u'Sad', u'sai', u'2', u'Shall', u'be', u'that', u'with', u'the', u'Ly', u'Almighty', u'instruct', u'Cim?', u'he', u'that', u're-', u'3', u'h', u'God,', u'let', u'hi', u'answer', u'it', u'Then', u'Job', u'ant', u'nd', u'sai', u'hi', u'wh', u'?ceed', u'no', u'op', u'had', u'a', u'c', u'user', u'in', u'and', u'restore', u'it', u'to', u'cense:', u'and', u'w', u'I', u'unti', u'ng', u'slept', u'with', u'the', u'priests', u'Wilt', u'thou', u'his', u'Ant?', u'wilt', u'thou', u'the', u'house', u'ou', u'mayest', u'be', u'ri', u'was', u'Uzziah', u'the', u'Hast', u'thou', u'and', u'he', u'reign-', u'20', u'And', u'anst', u'thou', u'th', u'in', u'Jerusalem.', u'and', u'a', u'was', u'Jecoliah', u'um?', u'and,', u'beho', u'10', u'Deck', u'hich', u'was', u'right', u'forehead', u'fro', u'to', u'and', u'and', u'aba', u'unders', u'unto', u'Look', u'on', u'ev', u'God', u'made', u'ring', u'him', u'he', u'wicked', u'in', u'th', u'Hided', u'forth', u'and', u'warred', u'LORI', u'Philistines,', u'and', u'brak', u'sne', u'wall', u'of', u'Gath.', u'and', u'the', u'wal', u'Aabneh,', u'and', u'the', u'wall', u'of', u'Ashdo', u'built', u'cities', u'about', u'an', u'Benoa', u'd', u'God', u'with', u'thee', u'm', u'against', u't', u'nes,', u'an', u'the', u'Arabia', u't', u'in', u'Gow,', u'his', u'and', u'the', u'M', u'is', u'fo', u'Amm', u'give', u'gift', u'is', u'natth', u'red', u'Srinais', u'sof', u'Egypt', u'her.', u'him.', u'His', u'bo', u'h', u'bui', u'towers', u'his', u'bon', u'orner', u'g', u'and', u'he', u'that', u'o', u'approa', u'OWN', u'n', u'thu', u'ely', u'the', u'any', u'ls:', u'fo', u'lod,', u'wh', u'shady']"
1220881544658954532_22508721,"{u'brown': '0.84887558', u'hairstyle': '0.76489729', u'eye': '0.52219743', u'black hair': '0.6594047', u'photo shoot': '0.53320676', u'brown hair': '0.79005468', u'neck': '0.54460603', u'head': '0.74965096', u'face': '0.95703775', u'hair': '0.9659155', u'hair coloring': '0.81660092', u'lip': '0.66046745', u'nose': '0.86668283', u'long hair': '0.72545123'}",[]
1220582714878296900_18169959,"{u'leaf': '0.68611532', u'reflection': '0.55890113', u'light': '0.80990833', u'tree': '0.874913', u'sunlight': '0.81834477', u'morning': '0.73188084', u'autumn': '0.58554453', u'forest': '0.65054673', u'season': '0.71773124'}","[u'ect\n', u'ect']"
1144460849414570510_1797723231,"{u'spring': '0.71534711', u'photograph': '0.92682087', u'flower': '0.50517136', u'image': '0.90174276'}","[u'\uace8\n', u'\uace8']"
1220321658217719941_194164633,"{u'head': '0.74900359', u'selfie': '0.502891', u'cheek': '0.9096415', u'hairstyle': '0.73512757', u'face': '0.95935887', u'hair': '0.94023794', u'chin': '0.86819923', u'nose': '0.94034988', u'portrait': '0.50536215', u'mouth': '0.74767119', u'facial hair': '0.68694329', u'man': '0.80695325'}",[]
1220422316604326110_281442623,"{u'photograph': '0.93325967', u'people': '0.89740282', u'monochrome photography': '0.83683741', u'image': '0.9016149', u'person': '0.92126131', u'black': '0.93075818', u'monochrome': '0.78708845', u'white': '0.93852395', u'black and white': '0.9383921'}","[u'\u77e5!\n', u'\u77e5', u'!']"
1007348487922836723_291552744,"{u'text': '0.9251011', u'shape': '0.58525521'}","[u'N ST.\nCOMPANY\nBRUNCH SPECIALS\nDRINK\nBlackberry Bellini\nStrawberry Rhubarb Lemonade\nSTARTERS\nShrimp Bisque\nbread croutons\nMAINS\nWilted Spinach and Artichoke Benedict\nspinach, sauteed baby artichokes, spring herb hollandaise\nVine-ripened Seafood Frittata\nheirloom tomatoes, asparagus, grilled garlic scapes,goat cheese, herb puree\nMarket berries. cherry Vanilla Buttermilk Waffle\nsauce, minted whipped cream and chocolate chunks\n15-\nSIDE\nHouse Chicken and Apple Sausana (2)\n', u'N', u'ST.', u'COMPANY', u'BRUNCH', u'SPECIALS', u'DRINK', u'Blackberry', u'Bellini', u'Strawberry', u'Rhubarb', u'Lemonade', u'STARTERS', u'Shrimp', u'Bisque', u'bread', u'croutons', u'MAINS', u'Wilted', u'Spinach', u'and', u'Artichoke', u'Benedict', u'spinach,', u'sauteed', u'baby', u'artichokes,', u'spring', u'herb', u'hollandaise', u'Vine-ripened', u'Seafood', u'Frittata', u'heirloom', u'tomatoes,', u'asparagus,', u'grilled', u'garlic', u'scapes,goat', u'cheese,', u'herb', u'puree', u'Market', u'berries.', u'cherry', u'Vanilla', u'Buttermilk', u'Waffle', u'sauce,', u'minted', u'whipped', u'cream', u'and', u'chocolate', u'chunks', u'15-', u'SIDE', u'House', u'Chicken', u'and', u'Apple', u'Sausana', u'(2)']"
1214682303507747118_354980531,"{u'blue': '0.93072188', u'sunglasses': '0.54265314', u'color': '0.96886373', u'image': '0.90058696', u'vision care': '0.55271769', u'glasses': '0.78751189'}","[u'O\n', u'O']"
1220464677086806116_144467799,"{u'product': '0.7044009', u'document': '0.52912867', u'text': '0.92207068', u'brand': '0.59691668', u'diagram': '0.57789695', u'shape': '0.59726727', u'line': '0.75679988', u'font': '0.73577905'}","[u'me: hello there brain\ncan we please\nhave a good day today?\nbrain hey listen buddy go fuck\nyourself\n', u'me:', u'hello', u'there', u'brain', u'can', u'we', u'please', u'have', u'a', u'good', u'day', u'today?', u'brain', u'hey', u'listen', u'buddy', u'go', u'fuck', u'yourself']"
1211485507325889134_1657663169,"{u'monochrome photography': '0.6692003', u'dress': '0.65466791', u'costume': '0.67123848', u'monochrome': '0.68681937', u'white': '0.94309139', u'clothing': '0.91786736', u'black and white': '0.91814005'}",[]
358987758515962006_23595943,"{u'art': '0.67266434', u'brand': '0.59691668', u'gentleman': '0.67924362', u'facial hair': '0.54331249', u'person': '0.91066468', u'moustache': '0.56977993'}","[u'll\ns\n', u'll', u's']"
1145917022205496274_1661087161,"{u'art': '0.75613838', u'poster': '0.85047454', u'image': '0.89999443', u'album cover': '0.87035519', u'graffiti': '0.60078353', u'cool': '0.65740156'}","[u'2\nbe\n', u'2', u'be']"
1117597744499268362_218162565,"{u'public transport': '0.57689685', u'shape': '0.58451861', u'lighting': '0.66986644', u'restaurant': '0.54171747'}","[u'CASH\nFOR ANY\n$200-$5,000\n', u'CASH', u'FOR', u'ANY', u'$200-$5,000']"
1220643508645519011_1681108318,"{u'blue': '0.93754679', u'photo shoot': '0.5435732', u'woman': '0.88804108', u'eye': '0.53390867', u'black hair': '0.71370548', u'beauty': '0.8196255', u'color': '0.96886373', u'dress': '0.60536921', u'fashion': '0.62974095', u'model': '0.53820091', u'lady': '0.83235288'}",[]
1143892461702957119_1072100849,"{u'dog like mammal': '0.58877164', u'dog': '0.88421589', u'hound': '0.56225055', u'dog breed': '0.90499967', u'nose': '0.89577276'}","[u'THAT MOMENT WHEN\nYOU ACCIDENTALLY TURN\nFRONT FACING CAMERA CON\n', u'THAT', u'MOMENT', u'WHEN', u'YOU', u'ACCIDENTALLY', u'TURN', u'FRONT', u'FACING', u'CAMERA', u'CON']"
1083750984171527186_11135390,"{u'circle': '0.6374023', u'lighting': '0.6564697', u'shape': '0.58038509'}",[]
1099887134897477055_2146841412,"{u'city': '0.84435326', u'memorial': '0.54578716', u'park': '0.67142069', u'landmark': '0.86425579', u'tower': '0.68732423', u'town square': '0.51360804', u'structure': '0.85597032'}",[]
1167024292941125860_581845117,"{u'street light': '0.51005095', u'evening': '0.79537785', u'darkness': '0.78466046', u'dusk': '0.73251295', u'light': '0.8083843', u'sky': '0.95619106', u'sunlight': '0.61558437', u'morning': '0.75567424', u'sunset': '0.87182683', u'night': '0.84165365', u'lighting': '0.67009276', u'dawn': '0.66034895', u'sun': '0.556334', u'sunrise': '0.56194174'}","[u'\u6d32\n', u'\u6d32']"
542916073730909383_6086320,"{u'image': '0.90113294', u'leisure': '0.92607015', u'physical fitness': '0.61441028'}","[u'UR\nas\n', u'UR', u'as']"
1220389950905482173_295237909,"{u'blue': '0.90894347', u'fauna': '0.8455444', u'vertebrate': '0.90020406', u'fish': '0.84458047', u'bird': '0.56583273'}",[]
678952882710721372_27538275,"{u'food': '0.62370527', u'brand': '0.59691668', u'hand': '0.6392228', u'nail': '0.804208', u'lip': '0.69938546', u'finger': '0.79573303', u'flavor': '0.52140307'}","[u'tattoo\nTAA\n', u'tattoo', u'TAA']"
1218927244124828641_35486739,"{u'picture frame': '0.69483018', u'circle': '0.58160585', u'number': '0.5004437', u'red': '0.92542368', u'carving': '0.54604346'}","[u'\ub2e4 ..in.-\n\u30fc\u30fc\u30fc\u30fc\u30fc\nsun : E\ntit LL LLLLLidiLidILL\nOZdnism\n2p7( 2\n', u'\ub2e4', u'..in.-', u'\u30fc\u30fc\u30fc\u30fc\u30fc', u'sun', u':', u'E', u'tit', u'LL', u'LLLLLidiLidILL', u'OZdnism', u'2p7', u'(', u'2']"
1218445880874510738_24001033,"{u'endurance': '0.59137231', u'track and field athletics': '0.62689209', u'jogging': '0.68979716', u'sports': '0.92133892', u'person': '0.93916154', u'running': '0.83190382', u'physical exercise': '0.60840482', u'athletics': '0.87353557', u'human action': '0.97402334', u'sprint': '0.84165782'}","[u'Newbrough Photo\n', u'Newbrough', u'Photo']"
404340590341881590_32986630,"{u'human body': '0.54542875', u'thigh': '0.58678216', u'image': '0.901797', u'chest': '0.5218277', u'interaction': '0.52189881', u'mouth': '0.7022959', u'sense': '0.579274', u'muscle': '0.75646806', u'arm': '0.69235981'}","[u'30 DAY SQUAT CHALLENGE\nOny 1 50 squats\nDay 16, Rest\nDay 17 150 squali\nDay 2 55 squats\nDay 3\n60 squats\nDay 18 155 squall\nDAY 4\nAost\nDay 10 160 oqunu\nDny 6\n20 squats\nDay 20 Rast\nDayo\n76 squats\nDay 21 100\nDay 7\n60 squats\nDay 22 186 qual\nDay 0\nRost\nDay 23 100 Mutlu\nDAY 0 100 squats\nDay 24 Rott\nDay 25 220 squnt\nDay 10\n105 squats\nDay 20 22s squnti\nDay 11 110 squats\nDay 27 230 squat\nDay 12 Rost\nDay 13 130 squats\nDay 28 Rest\nDay 14 135 squats\nDay 29 240 squat\nDay 1\n140 squats\nDay 30 250 squat\n', u'30', u'DAY', u'SQUAT', u'CHALLENGE', u'Ony', u'1', u'50', u'squats', u'Day', u'16,', u'Rest', u'Day', u'17', u'150', u'squali', u'Day', u'2', u'55', u'squats', u'Day', u'3', u'60', u'squats', u'Day', u'18', u'155', u'squall', u'DAY', u'4', u'Aost', u'Day', u'10', u'160', u'oqunu', u'Dny', u'6', u'20', u'squats', u'Day', u'20', u'Rast', u'Dayo', u'76', u'squats', u'Day', u'21', u'100', u'Day', u'7', u'60', u'squats', u'Day', u'22', u'186', u'qual', u'Day', u'0', u'Rost', u'Day', u'23', u'100', u'Mutlu', u'DAY', u'0', u'100', u'squats', u'Day', u'24', u'Rott', u'Day', u'25', u'220', u'squnt', u'Day', u'10', u'105', u'squats', u'Day', u'20', u'22s', u'squnti', u'Day', u'11', u'110', u'squats', u'Day', u'27', u'230', u'squat', u'Day', u'12', u'Rost', u'Day', u'13', u'130', u'squats', u'Day', u'28', u'Rest', u'Day', u'14', u'135', u'squats', u'Day', u'29', u'240', u'squat', u'Day', u'1', u'140', u'squats', u'Day', u'30', u'250', u'squat']"
1101982315803160458_230028434,"{u'emergency service': '0.50664008', u'transport': '0.87298983', u'vehicle': '0.69261611'}","[u'Ave.\n1354\n', u'Ave.', u'1354']"
710163160837682436_39439892,{u'meal': '0.60028577'},"[u'/21A98650\n', u'/', u'21A98650']"
1218377861303157637_240882863,"{u'person': '0.91621184', u'brand': '0.59691668', u'presentation': '0.5282855'}","[u""Boss: This is the third time you've\nbeen late to work this week. Do you\nknow what that means?\nMe\nestupidR\nIt's Wednesday?\n"", u'Boss:', u'This', u'is', u'the', u'third', u'time', u""you've"", u'been', u'late', u'to', u'work', u'this', u'week.', u'Do', u'you', u'know', u'what', u'that', u'means?', u'Me', u'estupidR', u""It's"", u'Wednesday?']"
1189999094773499135_226560176,"{u'sport venue': '0.71698725', u'paddy field': '0.55633456', u'farm': '0.76098919', u'plain': '0.84864652', u'tree': '0.85411358', u'field': '0.90042388', u'landscape': '0.66065168', u'polder': '0.5131067', u'rural area': '0.75198525', u'stadium': '0.56412536', u'soil': '0.741702', u'wind': '0.557185', u'grass': '0.81345695', u'agriculture': '0.75178796', u'structure': '0.84713334'}","[u'\u3075\n', u'\u3075']"
1220976315273790313_2063945975,"{u'monochrome photography': '0.63378084', u'hat': '0.73246646', u'cap': '0.89551204', u'person': '0.90735364', u'headgear': '0.52116477', u'portrait': '0.51037633', u'white': '0.93872267', u'clothing': '0.92638922', u'black and white': '0.91450763'}","[u'\u306e\u4e0a.\n', u'\u306e', u'\u4e0a', u'.']"
1219124104134352443_2098560726,"{u'darkness': '0.83504522', u'monochrome photography': '0.80312556', u'light': '0.80766666', u'photography': '0.83496308', u'freezing': '0.76058334', u'snow': '0.93159014', u'sunlight': '0.55993491', u'weather': '0.87121117', u'black': '0.94450617', u'night': '0.82309288', u'monochrome': '0.80798966', u'white': '0.93969697', u'black and white': '0.93371111', u'winter': '0.81595522'}",[]
810239781196007114_183811280,"{u'color': '0.96886373', u'brand': '0.59691668', u'drink': '0.56832165', u'design': '0.55308867', u'sense': '0.579274', u'liqueur': '0.59170622', u'distilled beverage': '0.51628262'}","[u'Composite dental restorative materials undergo polymeriza\ntion contraction. The associated stresses and the relieving\nmechanisms have become important subjects of research i\ndentistry It-al\nshort curing times, sufficient\nof no more than 5 seconds for\ninwater zero\n', u'Composite', u'dental', u'restorative', u'materials', u'undergo', u'polymeriza', u'tion', u'contraction.', u'The', u'associated', u'stresses', u'and', u'the', u'relieving', u'mechanisms', u'have', u'become', u'important', u'subjects', u'of', u'research', u'i', u'dentistry', u'It-al', u'short', u'curing', u'times,', u'sufficient', u'of', u'no', u'more', u'than', u'5', u'seconds', u'for', u'inwater', u'zero']"
992187569667330642_2040116299,"{u'fashion accessory': '0.82596493', u'art': '0.69678968', u'jewellery': '0.87273687', u'crystal': '0.51378942', u'hand': '0.70096713', u'nail': '0.81433791', u'pearl': '0.51403457', u'finger': '0.89929897', u'bead': '0.80526161', u'earrings': '0.5194701', u'ear': '0.74740636', u'jewelry making': '0.5161736'}",[]
1219816982501733110_2805310075,"{u'brassiere': '0.69457704', u'pattern': '0.55018133', u'selfie': '0.52843052', u'undergarment': '0.53577292', u'hand': '0.59280628', u'chest': '0.5218277', u'mouth': '0.70086944', u'nose': '0.88395035', u'moustache': '0.54445863', u'clothing': '0.91481757', u'arm': '0.68699634', u'finger': '0.62332577'}","[u'@biqgreenbassri\nJig green bassri\n70\n734S0\n', u'@biqgreenbassri', u'Jig', u'green', u'bassri', u'70', u'734S0']"
1214187344775759306_362327192,"{u'dinner': '0.74206895', u'bar': '0.52499706', u'meal': '0.84163332', u'banquet': '0.55485797', u'restaurant': '0.60868436'}","[u'E\n', u'E']"
1155866616568392214_47299777,"{u'vehicle': '0.673784', u'automotive exterior': '0.75844246', u'car': '0.87527966', u'bumper': '0.64435661', u'automobile make': '0.59828532', u'soil': '0.5128777'}","[u'M-04-0\n', u'M', u'-', u'04-0']"
1220337627413688631_3031870587,"{u'photograph': '0.9334355', u'sunglasses': '0.53595328', u'beauty': '0.80979091', u'season': '0.71949393', u'image': '0.90500528', u'cap': '0.50607288', u'photo shoot': '0.58977473', u'spring': '0.61788028', u'clothing': '0.905793', u'photography': '0.84239554', u'glasses': '0.59626776'}",[]
1217728213380812605_578630562,"{u'forehead': '0.86437118', u'hairstyle': '0.83031827', u'toddler': '0.76021194', u'jaw': '0.530064', u'ear': '0.52328426', u'head': '0.75394851', u'face': '0.96269977', u'hair': '0.94921327', u'nose': '0.917674', u'child': '0.73094553', u'male': '0.81383616', u'clothing': '0.917555', u'finger': '0.53774786'}","[u'dad\nyea Sur\nSon Wat\nCan\nflavr\ni have\nICe\nkream\nPussy\n', u'dad', u'yea', u'Sur', u'Son', u'Wat', u'Can', u'flavr', u'i', u'have', u'ICe', u'kream', u'Pussy']"
1138969433918943523_2323139363,"{u'human positions': '0.8437162', u'thigh': '0.69254833', u'leg': '0.70764816', u'physical fitness': '0.5859217', u'human action': '0.95713544', u'finger': '0.65537488', u'hand': '0.56889868', u'muscle': '0.7676723', u'clothing': '0.91433156', u'arm': '0.70890486'}",[]
1220994718922625511_1731960179,"{u'text': '0.94049817', u'brand': '0.59691668', u'shape': '0.58230454', u'album cover': '0.66632', u'presentation': '0.52861708', u'cartoon': '0.80337763'}","[u'WELL\nVANDALS\n', u'WELL', u'VANDALS']"
